,,,,,,
"""XRP""",XRP,0.324571053449,0.0000511909562610637,12,3.894852641388,"""2018-09-19T14:44:17.397Z"""
,,,,,,
"""Dash""",DASH,189.881986633,0.02994795860321885,154,29241.825941482,"""2018-09-19T14:44:17.397Z"""
,,,,,,
"""Monero""",XMR,109.353150899,0.01724704746524726,60,6561.18905394,"""2018-09-19T14:44:17.397Z"""
,,,,,,
"""Bitcoin""",BTC,6346.37704625,1,20,126927.540925,"""2018-09-19T14:59:17.658Z"""
,,,,,,
"""XRP""",XRP,0.324087948463,0.00005106660794043111,12,3.889055381556,"""2018-09-19T14:59:17.658Z"""
,,,,,,
"""Dash""",DASH,189.764552443,0.029901241457932236,154,29223.741076222002,"""2018-09-19T14:59:17.658Z"""
,,,,,,
"""Monero""",XMR,109.271280393,0.01721789921977093,60,6556.2768235799995,"""2018-09-19T14:59:17.658Z"""
,,,,,,
"""Bitcoin""",BTC,6355.86865527,1,20,127117.37310540001,"""2018-09-19T15:44:17.842Z"""
,,,,,,
"""XRP""",XRP,0.326111676594,0.000051308750114526494,12,3.9133401191279997,"""2018-09-19T15:44:17.842Z"""
,,,,,,
"""Dash""",DASH,191.043257405,0.030057773023140673,154,29420.66164037,"""2018-09-19T15:44:17.842Z"""
,,,,,,
"""Monero""",XMR,109.868245933,0.017286110190760817,60,6592.09475598,"""2018-09-19T15:44:17.842Z"""
,,,,,,
"""Bitcoin""",BTC,6355.00684576,1,20,127100.1369152,"""2018-09-19T15:59:17.074Z"""
,,,,,,
"""XRP""",XRP,0.325741547106,0.00005125746596533278,12,3.908898565272,"""2018-09-19T15:59:17.074Z"""
,,,,,,
"""Dash""",DASH,189.599742864,0.029834703166448852,154,29198.360401056,"""2018-09-19T15:59:17.074Z"""
,,,,,,
"""Monero""",XMR,109.642239258,0.01725289081807241,60,6578.53435548,"""2018-09-19T15:59:17.074Z"""
,,,,,,
"""Bitcoin""",BTC,6359.36189042,1,20,127187.23780840001,"""2018-09-19T16:14:17.656Z"""
,,,,,,
